,type,id,bnf_code,nm
486,amp,14962511000001107,1001030U0AAABAB,Methotrexate 2.5mg tablets (Orion Pharma (UK) Ltd)
487,amp,383711000001107,1001030U0AAABAB,Methotrexate 2.5mg tablets (Pfizer Ltd)
488,amp,20310611000001100,1001030U0AAABAB,Methotrexate 2.5mg tablets (Sandoz Ltd)
489,amp,29918911000001101,1001030U0AAABAB,Methotrexate 2.5mg tablets (Sigma Pharmaceuticals Plc)
490,amp,22222311000001101,1001030U0AAABAB,Methotrexate 2.5mg tablets (Teva UK Ltd)
491,amp,21796211000001108,1001030U0AAABAB,Methotrexate 2.5mg tablets (Waymade Healthcare Plc)
492,amp,11026411000001101,1001030U0AAABAB,Methotrexate 2.5mg tablets (Wockhardt UK Ltd)
493,amp,8622711000001105,1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral solution (Special Order)
494,amp,8624211000001107,1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral suspension (Special Order)
495,amp,3621611000001108,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (A A H Pharmaceuticals Ltd)
496,amp,3621811000001107,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Advanz Pharma)
497,amp,3622011000001109,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Alliance Healthcare (Distribution) Ltd)
498,amp,9453111000001103,0801030P0AAFEFE,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes (Special Order)
499,amp,9452811000001102,0801030P0AAFFFF,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes (Special Order)
500,amp,9452311000001106,0801030P0AAFGFG,Methotrexate 25mg/1ml solution for injection pre-filled syringes (Special Order)
501,amp,14966611000001107,0801030P0AAFDFD,Methotrexate 25mg/3ml solution for injection pre-filled syringes (Special Order)
502,amp,12800911000001104,1001030U0AAAAAA,Methotrexate 25mg/5ml oral solution (Special Order)
503,amp,12800611000001105,1001030U0AAAAAA,Methotrexate 25mg/5ml oral suspension (Special Order)
504,amp,31065011000001106,1001030U0AACFCF,Methotrexate 2mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)
505,amp,30985211000001103,1001030U0AACFCF,Methotrexate 2mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
506,amp,37450711000001102,1001030U0AACFCF,Methotrexate 2mg/ml oral solution sugar free (DE Pharmaceuticals)
507,amp,30595111000001100,1001030U0AACFCF,Methotrexate 2mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
508,amp,9450111000001105,0801030P0AACGCG,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes (Special Order)
509,amp,3622611000001102,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (A A H Pharmaceuticals Ltd)
510,amp,27952411000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd)
511,amp,3623611000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma)
512,amp,3623211000001105,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd)
513,amp,3622911000001108,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Pfizer Ltd)
514,amp,10988211000001107,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd)
515,amp,14966811000001106,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd)
516,amp,9448011000001109,0801030P0AADVDV,Methotrexate 50mg/2ml solution for injection pre-filled syringes (Special Order)
517,amp,3610011000001101,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd)
518,amp,28991611000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd)
519,amp,3615611000001100,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma)
520,amp,3613311000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd)
521,amp,3612811000001108,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd)
522,amp,10988011000001102,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd)
523,amp,15138411000001109,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd)
524,amp,9457411000001101,0801030P0AABPBP,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes (Special Order)
525,amp,3612511000001105,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd)
526,amp,3614911000001107,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd)
527,amp,3614611000001101,0801030P0AAAIAI,Methotrexate 5mg/2ml solution for injection vials (Pfizer Ltd)
528,amp,8625911000001104,1001030U0AAAFAF,Methotrexate 5mg/5ml oral solution (Special Order)
529,amp,8626511000001104,1001030U0AAAFAF,Methotrexate 5mg/5ml oral suspension (Special Order)
530,amp,9456611000001100,0801030P0AAFIFI,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes (Special Order)
531,amp,8625811000001109,1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral solution (Special Order)
532,amp,8626411000001103,1001030U0AAAIAI,Methotrexate 7.5mg/5ml oral suspension (Special Order)
533,amp,12805711000001106,1001030U0AAAMAM,Methotrexate 7mg/5ml oral solution (Special Order)
534,amp,12805111000001105,1001030U0AAAMAM,Methotrexate 7mg/5ml oral suspension (Special Order)
535,amp,15513411000001100,1001030U0BEAGBF,Metoject 10mg/0.2ml solution for injection pre-filled syringes (medac UK)
536,amp,10672911000001109,1001030U0BEACBB,Metoject 10mg/1ml solution for injection pre-filled syringes (medac UK)
537,amp,19224611000001108,1001030U0BEALBK,Metoject 12.5mg/0.25ml solution for injection pre-filled syringes (medac UK)
538,amp,15513711000001106,1001030U0BEAHBG,Metoject 15mg/0.3ml solution for injection pre-filled syringes (medac UK)
539,amp,10673211000001106,1001030U0BEADBC,Metoject 15mg/1.5ml solution for injection pre-filled syringes (medac UK)
540,amp,19225111000001101,1001030U0BEAMBL,Metoject 17.5mg/0.35ml solution for injection pre-filled syringes (medac UK)
541,amp,15514311000001109,1001030U0BEAIBH,Metoject 20mg/0.4ml solution for injection pre-filled syringes (medac UK)
542,amp,10673511000001109,1001030U0BEABBA,Metoject 20mg/2ml solution for injection pre-filled syringes (medac UK)
543,amp,19225411000001106,1001030U0BEANBM,Metoject 22.5mg/0.45ml solution for injection pre-filled syringes (medac UK)
544,amp,15514011000001106,1001030U0BEAJBI,Metoject 25mg/0.5ml solution for injection pre-filled syringes (medac UK)
545,amp,10674011000001104,1001030U0BEAEBD,Metoject 25mg/2.5ml solution for injection pre-filled syringes (medac UK)
546,amp,19225811000001108,1001030U0BEAPBN,Metoject 27.5mg/0.55ml solution for injection pre-filled syringes (medac UK)
547,amp,18208411000001106,1001030U0BEAKBJ,Metoject 30mg/0.6ml solution for injection pre-filled syringes (medac UK)
548,amp,15513111000001105,1001030U0BEAFBE,Metoject 7.5mg/0.15ml solution for injection pre-filled syringes (medac UK)
549,amp,10672611000001103,1001030U0BEAAAZ,Metoject 7.5mg/0.75ml solution for injection pre-filled syringes (medac UK)
550,amp,24590211000001100,1001030U0BEAZCE,Metoject PEN 10mg/0.2ml solution for injection pre-filled pens (medac UK)
551,amp,24589911000001102,1001030U0BEAYCD,Metoject PEN 12.5mg/0.25ml solution for injection pre-filled pens (medac UK)
552,amp,24589611000001108,1001030U0BEAXCC,Metoject PEN 15mg/0.3ml solution for injection pre-filled pens (medac UK)
553,amp,24591111000001100,1001030U0BEAQBV,Metoject PEN 17.5mg/0.35ml solution for injection pre-filled pens (medac UK)
554,amp,24590811000001104,1001030U0BEARBW,Metoject PEN 20mg/0.4ml solution for injection pre-filled pens (medac UK)
555,amp,24590411000001101,1001030U0BEASBX,Metoject PEN 22.5mg/0.45ml solution for injection pre-filled pens (medac UK)
556,amp,24589311000001103,1001030U0BEAWCB,Metoject PEN 25mg/0.5ml solution for injection pre-filled pens (medac UK)
557,amp,24589011000001101,1001030U0BEAUBZ,Metoject PEN 27.5mg/0.55ml solution for injection pre-filled pens (medac UK)
558,amp,24588711000001108,1001030U0BEAVCA,Metoject PEN 30mg/0.6ml solution for injection pre-filled pens (medac UK)
559,amp,24588411000001102,1001030U0BEATBY,Metoject PEN 7.5mg/0.15ml solution for injection pre-filled pens (medac UK)
560,amp,34738311000001102,0801020Q0AAAGAG,Mitomycin 20mg powder for solution for injection vials (Accord Healthcare Ltd)
561,amp,19573411000001102,0801020R0AAAAAA,Mitoxantrone 20mg/10ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd)
562,amp,34705011000001100,0801020R0AAAAAA,Mitoxantrone 20mg/10ml concentrate for solution for infusion vials (Accord Healthcare Ltd)
563,amp,11422411000001107,0801020R0AAAAAA,Mitoxantrone 20mg/10ml concentrate for solution for infusion vials (PLIVA Pharma Ltd)
564,amp,4465211000001102,0801020R0AAAAAA,Mitoxantrone 20mg/10ml concentrate for solution for infusion vials (Pfizer Ltd)
565,amp,9562611000001100,0801020R0AAAAAA,Mitoxantrone 20mg/10ml solution for infusion vials (Wockhardt UK Ltd)
566,amp,16658411000001105,0802020T0BDAAAV,Modigraf 0.2mg granules sachets (Astellas Pharma Ltd)
567,amp,16658811000001107,0802020T0BDABAW,Modigraf 1mg granules sachets (Astellas Pharma Ltd)
568,amp,12984311000001102,0802010M0AAAGAG,Mycophenolate mofetil 100mg/5ml oral suspension (Special Order)
569,amp,18310411000001102,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (A A H Pharmaceuticals Ltd)
570,amp,22352411000001100,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (AM Distributions (Yorkshire) Ltd)
571,amp,18464211000001103,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Accord Healthcare Ltd)
572,amp,18164311000001107,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Actavis UK Ltd)
573,amp,18342411000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Alliance Healthcare (Distribution) Ltd)
574,amp,24028011000001102,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (CST Pharma Ltd)
575,amp,22605811000001106,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Colorama Pharmaceuticals Ltd)
576,amp,21842611000001101,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Cubic Pharmaceuticals Ltd)
577,amp,22409911000001101,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (DE Pharmaceuticals)
578,amp,18477711000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Dr Reddy's Laboratories (UK) Ltd)
579,amp,25881711000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Icarus Pharmaceuticals Ltd)
580,amp,23218811000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (J M McGill Ltd)
581,amp,32424411000001104,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Kent Pharmaceuticals Ltd)
582,amp,24571011000001105,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Mawdsley-Brooks & Company Ltd)
583,amp,23958811000001104,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Niche Pharma Ltd)
584,amp,18622711000001109,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Phoenix Healthcare Distribution Ltd)
585,amp,20312011000001106,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Sandoz Ltd)
586,amp,18728911000001102,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Sigma Pharmaceuticals Plc)
587,amp,21808611000001106,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules (Waymade Healthcare Plc)
588,amp,33341411000001104,0802010M0AAAHAH,Mycophenolate mofetil 500mg powder for concentrate for solution for infusion vials (Accord Healthcare Ltd)
589,amp,18310611000001104,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (A A H Pharmaceuticals Ltd)
590,amp,18464411000001104,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Accord Healthcare Ltd)
591,amp,18164511000001101,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Actavis UK Ltd)
592,amp,18342611000001108,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Alliance Healthcare (Distribution) Ltd)
593,amp,22464411000001109,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Arrow Generics Ltd)
594,amp,24405511000001101,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (DE Pharmaceuticals)
595,amp,18477511000001100,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Dr Reddy's Laboratories (UK) Ltd)
596,amp,32424611000001101,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Kent Pharmaceuticals Ltd)
597,amp,30849511000001103,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Mawdsley-Brooks & Company Ltd)
598,amp,18412111000001102,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Mylan)
599,amp,18622911000001106,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Phoenix Healthcare Distribution Ltd)
600,amp,18730111000001104,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Sigma Pharmaceuticals Plc)
601,amp,35725211000001106,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Tillomed Laboratories Ltd)
602,amp,21808811000001105,0802010M0AAABAB,Mycophenolate mofetil 500mg tablets (Waymade Healthcare Plc)
603,amp,20312211000001101,0802010M0AAABAB,Mycophenolate motefil 500mg tablets (Sandoz Ltd)
604,amp,19429811000001107,0802010M0AAABAB,Mycophenolate motefil 500mg tablets (Wockhardt UK Ltd)
605,amp,35335811000001106,0802010N0AAAAAA,Mycophenolic acid 180mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
606,amp,34932711000001105,0802010N0AAAAAA,Mycophenolic acid 180mg gastro-resistant tablets (Accord Healthcare Ltd)
607,amp,35336011000001109,0802010N0AAABAB,Mycophenolic acid 360mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
608,amp,34932911000001107,0802010N0AAABAB,Mycophenolic acid 360mg gastro-resistant tablets (Accord Healthcare Ltd)
609,amp,18164111000001105,0802010M0BCABAA,Myfenax 250mg capsules (Teva UK Ltd)
610,amp,18163911000001106,0802010M0BCAAAB,Myfenax 500mg tablets (Teva UK Ltd)
611,amp,8077511000001108,0802010N0BBAAAA,Myfortic 180mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)
612,amp,8077811000001106,0802010N0BBABAB,Myfortic 360mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)
613,amp,9522211000001109,0801020K0BEAAAH,Myocet 50mg powder and solvent for suspension for infusion vials (Teva UK Ltd)
614,amp,679611000001101,1001030J0BBACAC,Myocrisin 10mg/0.5ml solution for injection ampoules (Sanofi)
615,amp,494311000001101,1001030J0BBADAD,Myocrisin 20mg/0.5ml solution for injection ampoules (Sanofi)
616,amp,786611000001108,1001030J0BBAEAE,Myocrisin 50mg/0.5ml solution for injection ampoules (Sanofi)
617,amp,456811000001107,0802020G0BCADAD,Neoral 100mg capsules (Novartis Pharmaceuticals UK Ltd)
618,amp,3490411000001109,0802020G0BCAAAG,Neoral 100mg/ml oral solution (Novartis Pharmaceuticals UK Ltd)
619,amp,303511000001103,0802020G0BCAEAH,Neoral 10mg capsules (Novartis Pharmaceuticals UK Ltd)
620,amp,660811000001100,0802020G0BCABAC,Neoral 25mg capsules (Novartis Pharmaceuticals UK Ltd)
621,amp,319211000001101,0802020G0BCACAF,Neoral 50mg capsules (Novartis Pharmaceuticals UK Ltd)
622,amp,10685111000001105,0801050AJBBAAAA,Nexavar 200mg tablets (Bayer Plc)
623,amp,34162611000001107,0801030P0BFABFN,Nordimet 10mg/0.4ml solution for injection pre-filled pens (Nordic Pharma Ltd)
624,amp,34162911000001101,0801030P0BFACFP,Nordimet 12.5mg/0.5ml solution for injection pre-filled pens (Nordic Pharma Ltd)
625,amp,34163211000001104,0801030P0BFADFQ,Nordimet 15mg/0.6ml solution for injection pre-filled pens (Nordic Pharma Ltd)
626,amp,34163511000001101,0801030P0BFAEFR,Nordimet 17.5mg/0.7ml solution for injection pre-filled pens (Nordic Pharma Ltd)
627,amp,34163811000001103,0801030P0BFAFFS,Nordimet 20mg/0.8ml solution for injection pre-filled pens (Nordic Pharma Ltd)
628,amp,34164111000001107,0801030P0BFAGFT,Nordimet 22.5mg/0.9ml solution for injection pre-filled pens (Nordic Pharma Ltd)
629,amp,34164411000001102,0801030P0BFAHFU,Nordimet 25mg/1ml solution for injection pre-filled pens (Nordic Pharma Ltd)
630,amp,34161711000001105,0801030P0BFAAFM,Nordimet 7.5mg/0.3ml solution for injection pre-filled pens (Nordic Pharma Ltd)
631,amp,30768311000001108,0801050BTBCAAAA,Ofev 100mg capsules (Boehringer Ingelheim Ltd)
632,amp,30768811000001104,0801050BTBCABAB,Ofev 150mg capsules (Boehringer Ingelheim Ltd)
633,amp,34621111000001100,1001030ACBBABAB,Olumiant 2mg tablets (Eli Lilly and Company Ltd)
634,amp,34345711000001105,1001030ACBBAAAA,Olumiant 4mg tablets (Eli Lilly and Company Ltd)
635,amp,8069011000001104,0802040X0BBAAAA,OncoTICE 12.5mg powder for reconstitution for instillation vials (Merck Sharp & Dohme Ltd)
636,amp,21699611000001106,1001030V0BBABAB,Orencia 125mg/1ml solution for injection pre-filled syringes (Bristol-Myers Squibb Pharmaceuticals Ltd)
637,amp,28770611000001108,1001030AABBAAAA,Otezla 30mg tablets (Celgene Ltd)
638,amp,28771711000001107,1001030AABBABAB,Otezla tablets treatment initiation pack (Celgene Ltd)
639,amp,4439211000001106,0802040A0BCAAAA,PegIntron 80microgram powder and solvent for solution for injection vials (Schering-Plough Ltd)
640,amp,19363311000001102,0802040A0BDACAM,Pegasys 135micrograms/0.5ml solution for injection pre-filled pens (Roche Products Ltd)
641,amp,4338011000001102,0802040A0BDABAG,Pegasys 135micrograms/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
642,amp,19363911000001101,0802040A0BDADAN,Pegasys 180micrograms/0.5ml solution for injection pre-filled pens (Roche Products Ltd)
643,amp,4338311000001104,0802040A0BDAAAF,Pegasys 180micrograms/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
644,amp,22685811000001107,0802040A0BDAEAP,Pegasys 90micrograms/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
645,amp,900111000001107,1001030F0AAAEAE,Penicillamine 125mg tablets (A A H Pharmaceuticals Ltd)
646,amp,841011000001102,1001030F0AAAEAE,Penicillamine 125mg tablets (Actavis UK Ltd)
647,amp,483011000001100,1001030F0AAAEAE,Penicillamine 125mg tablets (Alliance Healthcare (Distribution) Ltd)
648,amp,30074711000001109,1001030F0AAAEAE,Penicillamine 125mg tablets (DE Pharmaceuticals)
649,amp,498611000001101,1001030F0AAAEAE,Penicillamine 125mg tablets (Kent Pharmaceuticals Ltd)
650,amp,745811000001108,1001030F0AAAEAE,Penicillamine 125mg tablets (Mylan)
651,amp,17953911000001107,1001030F0AAAEAE,Penicillamine 125mg tablets (Phoenix Healthcare Distribution Ltd)
652,amp,29983111000001105,1001030F0AAAEAE,Penicillamine 125mg tablets (Sigma Pharmaceuticals Plc)
653,amp,690211000001104,1001030F0AAAEAE,Penicillamine 125mg tablets (Teva UK Ltd)
654,amp,21842511000001100,1001030F0AAAEAE,Penicillamine 125mg tablets (Waymade Healthcare Plc)
655,amp,336111000001109,1001030F0AAAFAF,Penicillamine 250mg tablets (A A H Pharmaceuticals Ltd)
656,amp,795511000001101,1001030F0AAAFAF,Penicillamine 250mg tablets (Actavis UK Ltd)
657,amp,764611000001101,1001030F0AAAFAF,Penicillamine 250mg tablets (Alliance Healthcare (Distribution) Ltd)
658,amp,30074911000001106,1001030F0AAAFAF,Penicillamine 250mg tablets (DE Pharmaceuticals)
659,amp,939011000001105,1001030F0AAAFAF,Penicillamine 250mg tablets (Kent Pharmaceuticals Ltd)
660,amp,41411000001107,1001030F0AAAFAF,Penicillamine 250mg tablets (Mylan)
661,amp,17954111000001106,1001030F0AAAFAF,Penicillamine 250mg tablets (Phoenix Healthcare Distribution Ltd)
662,amp,366611000001106,1001030F0AAAFAF,Penicillamine 250mg tablets (Teva UK Ltd)
663,amp,21842911000001107,1001030F0AAAFAF,Penicillamine 250mg tablets (Waymade Healthcare Plc)
664,amp,12986711000001107,1001030F0AAAIAI,Penicillamine 250mg/5ml oral solution (Special Order)
665,amp,33579311000001108,1001030F0AAALAL,Penicillamine 250mg/5ml oral suspension (Special Order)
666,amp,20425711000001104,0801050BHAAAAAA,Pipobroman 25mg tablets (Special Order)
667,amp,663811000001107,1001030C0BBAAAA,Plaquenil 200mg tablets (Sanofi)
668,amp,4998511000001107,0801050U0AAAAAA,Procarbazine 50mg capsules (A A H Pharmaceuticals Ltd)
669,amp,4998911000001100,0801050U0AAAAAA,Procarbazine 50mg capsules (Alliance Healthcare (Distribution) Ltd)
670,amp,4998711000001102,0801050U0AAAAAA,Procarbazine 50mg capsules (Alliance Pharmaceuticals Ltd)
671,amp,209911000001103,0802020T0BBABAB,Prograf 1mg capsules (Astellas Pharma Ltd)
672,amp,656111000001103,0802020T0BBADAF,Prograf 500microgram capsules (Astellas Pharma Ltd)
673,amp,752211000001104,0802020T0BBAAAA,Prograf 5mg capsules (Astellas Pharma Ltd)
674,amp,4391311000001103,0802020T0BBACAC,Prograf 5mg/1ml solution for infusion ampoules (Astellas Pharma Ltd)
675,amp,3832911000001101,0801030L0BBAAAA,Puri-Nethol 50mg tablets (Aspen Pharma Trading Ltd)
676,amp,17042211000001101,1001030C0BCAAAA,Quinoric 200mg tablets (Bristol Laboratories Ltd)
677,amp,18401611000001102,0802020U0BBAFAF,Rapamune 0.5mg tablets (Pfizer Ltd)
678,amp,4091411000001109,0802020U0BBADAD,Rapamune 1mg tablets (Pfizer Ltd)
679,amp,4091011000001100,0802020U0BBACAC,Rapamune 1mg/ml oral solution (Pfizer Ltd)
680,amp,4564711000001100,0802020U0BBAEAE,Rapamune 2mg tablets (Pfizer Ltd)
681,amp,18650711000001109,0802040M0BBAJAM,Rebif 22micrograms/0.5ml (6million units) solution for injection pre-filled pens (Merck Serono Ltd)
682,amp,4405111000001107,0802040M0BBADAF,Rebif 22micrograms/0.5ml (6million units) solution for injection pre-filled syringes (Merck Serono Ltd)
683,amp,16603211000001108,0802040M0BBAHAK,Rebif 44micrograms/0.5ml (12million units) solution for injection 1.5ml cartridges (Merck Serono Ltd)
684,amp,18651011000001103,0802040M0BBAKAN,Rebif 44micrograms/0.5ml (12million units) solution for injection pre-filled pens (Merck Serono Ltd)
685,amp,4403411000001101,0802040M0BBAEAG,Rebif 44micrograms/0.5ml (12million units) solution for injection pre-filled syringes (Merck Serono Ltd)
686,amp,16636811000001107,0802040M0BBAIAL,Rebif 8.8micrograms/0.1ml (2.4million units) with 22micrograms/0.25ml (6million units) solution for injection 1.5ml cartridges initiation pack (Merck Serono Ltd)
687,amp,3810711000001108,0801000I0BBAAAH,Refolinon 15mg tablets (Pfizer Ltd)
688,amp,4398011000001107,1001030T0BBAAAA,Remicade 100mg powder for concentrate for solution for infusion vials (Merck Sharp & Dohme Ltd)
689,amp,28803711000001103,1001030T0BCAAAA,Remsima 100mg powder for concentrate for solution for infusion vials (Napp Pharmaceuticals Ltd)
690,amp,24780811000001102,1001030W0BBADAD,RoActemra 162mg/0.9ml solution for injection pre-filled syringes (Roche Products Ltd)
691,amp,16099411000001100,1001030W0BBAAAA,RoActemra 80mg/4ml concentrate for solution for infusion vials (Roche Products Ltd)
692,amp,4264911000001106,0802040J0BCAPBF,Roferon-A 18million units/0.6ml solution for injection cartridges (Roche Products Ltd)
693,amp,4224711000001101,0802040J0BCAJAV,Roferon-A 3million units/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
694,amp,4400311000001102,0802040J0BCAKAW,Roferon-A 4.5million units/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
695,amp,4224411000001107,0802040J0BCALAX,Roferon-A 6million units/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
696,amp,4224111000001102,0802040J0BCAMAY,Roferon-A 9million units/0.5ml solution for injection pre-filled syringes (Roche Products Ltd)
697,amp,172611000001109,0802020G0BBAEAD,Sandimmun 100mg capsules (Novartis Pharmaceuticals UK Ltd)
698,amp,3490711000001103,0802020G0BBAAAG,Sandimmun 100mg/ml oral solution (Novartis Pharmaceuticals UK Ltd)
699,amp,347811000001104,0802020G0BBADAC,Sandimmun 25mg capsules (Novartis Pharmaceuticals UK Ltd)
700,amp,638611000001108,0802020G0BBAFAF,Sandimmun 50mg capsules (Novartis Pharmaceuticals UK Ltd)
701,amp,23982811000001109,1001030X0BBACAC,Simponi 100mg/1ml solution for injection pre-filled pens (Merck Sharp & Dohme Ltd)
702,amp,18035811000001103,1001030X0BBABAB,Simponi 50mg/0.5ml solution for injection pre-filled pens (Merck Sharp & Dohme Ltd)
703,amp,18035511000001101,1001030X0BBAAAA,Simponi 50mg/0.5ml solution for injection pre-filled syringes (Merck Sharp & Dohme Ltd)
704,amp,34686311000001102,0802040AKBCABAD,Skilarence 120mg gastro-resistant tablets (Almirall Ltd)
705,amp,34686811000001106,0802040AKBCAAAC,Skilarence 30mg gastro-resistant tablets (Almirall Ltd)
706,amp,15406411000001101,0801050ANBBADAD,Sprycel 100mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
707,amp,18431311000001102,0801050ANBBAEAE,Sprycel 140mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
708,amp,10985011000001105,0801050ANBBAAAA,Sprycel 20mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
709,amp,10985811000001104,0801050ANBBACAC,Sprycel 70mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
710,amp,18431611000001107,0801050ANBBAFAF,Sprycel 80mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
711,amp,19293811000001104,0802020T0BGAAAF,Tacni 0.5mg capsules (Teva UK Ltd)
712,amp,19294011000001107,0802020T0BGABAB,Tacni 1mg capsules (Teva UK Ltd)
713,amp,19294211000001102,0802020T0BGACAA,Tacni 5mg capsules (Teva UK Ltd)
714,amp,18643711000001103,0802020T0AAABAB,Tacrolimus 1mg capsules (A A H Pharmaceuticals Ltd)
715,amp,8708211000001102,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral solution (Special Order)
716,amp,8708811000001101,0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral suspension (Special Order)
717,amp,13645511000001108,0802020T0AAASAS,Tacrolimus 25mg/5ml oral solution (Special Order)
718,amp,13645811000001106,0802020T0AAASAS,Tacrolimus 25mg/5ml oral suspension (Special Order)
719,amp,13282011000001100,0802020T0AAAKAK,Tacrolimus 2mg/5ml oral suspension (Special Order)
720,amp,18643411000001109,0802020T0AAAFAF,Tacrolimus 500microgram capsules (A A H Pharmaceuticals Ltd)
721,amp,13572011000001100,0802020T0AAARAR,Tacrolimus 500micrograms/5ml oral suspension (Special Order)
722,amp,18644711000001101,0802020T0AAAAAA,Tacrolimus 5mg capsules (A A H Pharmaceuticals Ltd)
723,amp,8822711000001100,0802020T0AAALAL,Tacrolimus 5mg/5ml oral suspension (Special Order)
724,amp,9564711000001104,0801050AEBBAAAA,Tarceva 100mg tablets (Roche Products Ltd)
725,amp,9565011000001102,0801050AEBBABAB,Tarceva 150mg tablets (Roche Products Ltd)
